_id,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
9521,Dosing Default,17:50,17:50,Trough [03-03-031],11.4,10.83,11.32,11.32,10.79,-0.53
9522,Dosing Default,17:50,17:51,Trough [03-03-032],11.4,10.83,10.55,10.55,9.82,-0.73
9523,Dosing Default,17:51,17:51,Trough [03-03-033],11.4,10.26,10.68,10.68,10.18,-0.5
9524,Dosing Default,17:51,17:51,Trough [03-03-034],11.4,7.98,8.53,8.53,8.39,-0.14
9525,Dosing Default,17:51,17:52,Trough [03-03-035],11.4,9.12,9.62,9.62,9.68,0.06
9526,Dosing Default,17:52,17:52,Trough [03-03-036],11.4,10.26,11.09,11.09,11.26,0.17
9527,Dosing Default,17:53,17:53,Trough [03-03-037],11.4,9.12,9.41,9.41,9.06,-0.35
9528,Dosing Default,17:55,17:55,Trough [03-04-038],11.4,8.55,9.05,9.05,8.56,-0.49
9529,Dosing Default,17:55,17:55,Trough [03-04-039],11.4,9.12,9.28,9.28,8.75,-0.53
9530,Dosing Default,17:56,17:56,Trough [03-04-040],11.4,9.69,10.71,10.71,11.15,0.44
9531,Dosing Default,17:56,17:56,Trough [03-04-041],11.4,7.41,7.7,7.7,8.11,0.41
9532,Dosing Default,17:56,17:57,Trough [03-04-042],11.4,9.12,8.91,8.91,8.6,-0.31
9533,Dosing Default,17:57,17:57,Trough [03-04-043],11.4,11.4,11.6,11.6,11.15,-0.45
9534,Dosing Default,17:57,17:57,Trough [03-04-044],11.4,10.26,10.51,10.51,10.04,-0.47
9535,Dosing Default,17:57,17:58,Trough [03-04-045],11.4,9.69,10.06,10.06,9.94,-0.12
9536,Dosing Default,17:58,17:58,Trough [03-04-046],11.4,11.4,12.62,12.62,12.26,-0.36
9537,Dosing Default,17:58,17:58,Trough [03-04-047],11.4,10.26,10.21,10.21,9.63,-0.58
9538,Dosing Default,17:59,17:59,Trough [03-04-048],11.4,9.12,9.67,9.67,9.27,-0.4
9539,Dosing Default,17:59,17:59,Trough [03-04-049],11.4,9.69,9.56,9.56,9.03,-0.53
9540,Dosing Default,18:01,18:01,Trough [03-05-050],11.4,10.26,10.68,10.68,10.5,-0.18
9541,44196                                                                                                                     Status           Finished,"","","","","","","","",""
9542,Recipe,"","","","","","","","",""
9543,Density Dry matter,"","","","","","","","",""
9544,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
9545,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
9546,Loading WeightBased,18:07,18:09,Strobunker 1,48.05,41.22,43.31,41.22,41.83,0.61
9547,Mixing Continuous,18:07,18:09,"",0.0,0.0,0.0,0.0,0.0,0.0
9548,Loading WeightBased,18:10,18:11,Broksilo 3,485.85,416.81,437.94,416.84,422.43,5.59
9549,Mixing Continuous,18:10,18:11,"",0.0,0.0,0.0,0.0,0.0,0.0
9550,Mixing OnTime,18:11,18:15,"",0.0,0.0,0.0,0.0,0.0,0.0
9551,Dosing Default,18:17,18:17,Trough [03-05-051],11.4,9.12,9.52,9.52,9.4,-0.12
9552,Dosing Default,18:17,18:17,Trough [03-05-052],11.4,9.12,9.46,9.46,9.53,0.07
9553,Dosing Default,18:18,18:18,Trough [03-05-053],11.4,8.78,8.73,8.73,8.6,-0.13
9554,Dosing Default,18:18,18:18,Trough [03-05-054],11.4,8.55,8.74,8.74,9.34,0.6
9555,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
9556,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
9557,Dosing Default,18:18,18:19,Trough [03-05-055],11.4,7.98,8.07,8.07,7.94,-0.13
9558,Dosing Default,18:19,18:19,Trough [03-05-056],11.4,9.69,10.59,10.59,9.96,-0.63
9559,Dosing Default,18:19,18:19,Trough [03-05-057],11.4,10.26,10.56,10.56,10.29,-0.27
9560,Dosing Default,18:19,18:20,Trough [03-05-058],11.4,9.69,10.23,10.23,9.25,-0.98
9561,Dosing Default,18:20,18:20,Trough [03-05-059],11.4,8.55,9.15,9.15,8.72,-0.43
9562,Dosing Default,18:20,18:20,Trough [03-05-060],11.4,7.98,8.66,8.66,9.75,1.09
9563,Dosing Default,18:21,18:21,Trough [03-05-061],11.4,9.12,9.86,9.86,9.5,-0.36
9564,Dosing Default,18:23,18:23,Trough [03-06-062],11.4,7.98,8.41,8.41,8.39,-0.02
9565,Dosing Default,18:23,18:23,Trough [03-06-063],11.4,12.54,12.95,12.95,12.58,-0.37
9566,Dosing Default,18:23,18:23,Trough [03-06-064],11.4,9.69,10.05,10.05,9.68,-0.37
9567,Dosing Default,18:24,18:24,Trough [03-06-065],11.4,9.69,10.06,10.06,9.94,-0.12
9568,Dosing Default,18:24,18:24,Trough [03-06-066],11.4,8.55,8.72,8.72,8.71,-0.01
9569,Dosing Default,18:24,18:24,Trough [03-06-067],11.4,9.69,10.23,10.23,9.63,-0.6
9570,Dosing Default,18:25,18:25,Trough [03-06-068],11.4,8.55,9.2,9.2,8.98,-0.22
9571,Dosing Default,18:25,18:25,Trough [03-06-069],11.4,9.12,9.55,9.55,8.82,-0.73
9572,Dosing Default,18:26,18:26,Trough [03-06-070],11.4,10.26,10.9,10.9,9.8,-1.1
9573,Dosing Default,18:26,18:26,Trough [03-06-071],11.4,10.26,11.15,11.15,11.23,0.08
9574,Dosing Default,18:26,18:27,Trough [03-06-072],11.4,10.83,12.67,12.67,12.32,-0.35
9575,Dosing Default,18:27,18:27,Trough [03-06-073],11.4,9.69,10.3,10.3,9.12,-1.18
9576,Dosing Default,18:29,18:29,Trough [03-07-074],11.4,10.26,10.68,10.68,10.8,0.12
9577,Dosing Default,18:29,18:29,Trough [03-07-075],11.4,11.4,11.68,11.68,11.09,-0.59
9578,Dosing Default,18:30,18:30,Trough [03-07-076],9.5,8.07,8.18,8.18,8.11,-0.07
9579,Dosing Default,18:30,18:30,Trough [03-07-077],11.4,8.55,8.66,8.66,8.54,-0.12
9580,Dosing Default,18:30,18:31,Trough [03-07-078],11.4,10.83,11.13,11.13,10.65,-0.48
9581,Dosing Default,18:31,18:31,Trough [03-07-079],11.4,10.26,10.73,10.73,10.66,-0.07
9582,Dosing Default,18:31,18:31,Trough [03-07-080],11.4,10.83,11.65,11.65,11.06,-0.59
9583,Dosing Default,18:31,18:31,Trough [03-07-081],11.4,11.4,11.74,11.74,11.01,-0.73
9584,Dosing Default,18:32,18:32,Trough [03-07-082],11.4,9.12,9.6,9.6,9.39,-0.21
9585,Dosing Default,18:32,18:32,Trough [03-07-083],11.4,9.12,9.63,9.63,8.65,-0.98
9586,Dosing Default,18:33,18:33,Trough [03-07-084],11.4,9.12,9.89,9.89,9.33,-0.56
9587,Dosing Default,18:33,18:33,Trough [03-07-085],11.4,10.83,10.9,10.9,9.82,-1.08
9588,Dosing Default,18:35,18:35,Trough [03-08-086],11.4,9.69,11.01,11.01,10.48,-0.53
9589,Dosing Default,18:35,18:36,Trough [03-08-087],11.4,8.55,9.01,9.01,8.69,-0.32
9590,Dosing Default,18:36,18:36,Trough [03-08-088],11.4,11.97,12.46,12.46,11.76,-0.7
9591,Dosing Default,18:36,18:36,Trough [03-08-089],11.4,10.83,11.2,11.2,10.73,-0.47
9592,Dosing Default,18:37,18:37,Trough [03-08-090],11.4,11.97,12.49,12.49,11.97,-0.52
9593,Dosing Default,18:37,18:37,Trough [03-08-091],11.4,9.69,9.82,9.82,9.55,-0.27
9594,Dosing Default,18:37,18:37,Trough [03-08-092],11.4,9.69,10.43,10.43,10.62,0.19
9595,Dosing Default,18:38,18:38,Trough [03-08-093],11.4,11.4,12.15,12.15,11.62,-0.53
9596,Dosing Default,18:38,18:38,Trough [03-08-094],11.4,10.26,10.87,10.87,9.87,-1.0
9597,Dosing Default,18:38,18:39,Trough [03-08-095],11.4,10.26,10.85,10.85,10.13,-0.72
9598,Dosing Default,18:39,18:39,Trough [03-08-096],11.4,11.4,11.7,11.7,10.77,-0.93
9599,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
9600,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
9601,Dosing Default,18:39,18:40,Trough [03-08-097],11.4,6.84,7.08,7.08,6.62,-0.46
9602,44197                                                                                                                     Status           Finished,"","","","","","","","",""
9603,Recipe,"","","","","","","","",""
9604,Density Dry matter,"","","","","","","","",""
9605,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
9606,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
9607,Loading WeightBased,18:44,18:47,Strobunker 1,54.55,44.54,46.48,44.32,44.77,0.45
9608,Mixing Continuous,18:45,18:47,"",0.0,0.0,0.0,0.0,0.0,0.0
9609,Loading WeightBased,18:48,18:50,Broksilo 4,551.55,450.4,469.94,448.16,454.94,6.78
9610,Mixing Continuous,18:48,18:50,"",0.0,0.0,0.0,0.0,0.0,0.0
9611,Mixing OnTime,18:50,18:54,"",0.0,0.0,0.0,0.0,0.0,0.0
9612,Dosing Default,18:59,18:59,Trough [02-09-098],3.8,1.9,2.29,2.29,1.99,-0.3
9613,Dosing Default,18:59,18:59,Trough [02-09-099],11.4,7.98,8.44,8.44,8.19,-0.25
9614,Dosing Default,18:59,19:00,Trough [02-09-100],11.4,9.12,9.42,9.42,8.02,-1.4
9615,Dosing Default,19:00,19:00,Trough [02-09-101],11.4,9.12,10.34,10.34,5.68,-4.66
9616,Dosing Default,19:00,19:00,Trough [02-09-102],11.4,10.26,10.05,10.05,10.2,0.15
9617,Dosing Default,19:01,19:01,Trough [02-09-103],11.4,9.12,8.7,8.7,8.07,-0.63
9618,Dosing Default,19:01,19:01,Trough [02-09-104],11.4,9.12,9.3,9.3,9.28,-0.02
9619,Dosing Default,19:01,19:02,Trough [02-09-105],11.4,10.26,9.99,9.99,9.9,-0.09
9620,Dosing Default,19:02,19:02,Trough [02-09-106],11.4,10.26,10.9,10.9,10.03,-0.87
9621,Dosing Default,19:02,19:03,Trough [02-09-107],11.4,7.98,8.38,8.38,6.47,-1.91
9622,Dosing Default,19:03,19:03,Trough [02-09-108],11.4,5.7,6.42,6.42,5.36,-1.06
9623,Dosing Default,19:03,19:04,Trough [02-09-109],11.4,8.55,8.41,8.41,7.62,-0.79
9624,Dosing Default,19:04,19:04,Trough [02-09-110],11.4,7.98,8.25,8.25,7.99,-0.26
9625,Dosing Default,19:06,19:06,Trough [02-01-111],11.4,9.12,9.7,9.7,9.27,-0.43
9626,Dosing Default,19:06,19:06,Trough [02-01-112],11.4,9.12,9.44,9.44,9.28,-0.16
9627,Dosing Default,19:07,19:07,Trough [02-01-113],11.4,10.26,10.83,10.83,10.45,-0.38
9628,Dosing Default,19:07,19:07,Trough [02-01-114],11.4,9.12,9.9,9.9,9.77,-0.13
9629,Dosing Default,19:08,19:08,Trough [02-01-115],11.4,10.83,11.08,11.08,10.82,-0.26
9630,Dosing Default,19:08,19:08,Trough [02-01-116],11.4,9.69,10.01,10.01,10.03,0.02
9631,Dosing Default,19:08,19:08,Trough [02-01-117],11.4,9.69,10.39,10.39,9.55,-0.84
9632,Dosing Default,19:08,19:09,Trough [02-01-118],11.4,10.26,10.58,10.58,10.3,-0.28
9633,Dosing Default,19:09,19:09,Trough [02-01-119],11.4,9.12,9.88,9.88,9.24,-0.64
9634,Dosing Default,19:09,19:10,Trough [02-01-120],11.4,10.26,11.06,11.06,10.64,-0.42
9635,Dosing Default,19:10,19:10,Trough [02-01-121],11.4,11.4,12.15,12.15,11.88,-0.27
9636,Dosing Default,19:10,19:10,Trough [02-01-122],11.4,7.98,8.43,8.43,8.2,-0.23
9637,Dosing Default,19:12,19:12,Trough [02-01-123],11.4,8.55,8.53,8.53,7.47,-1.06
9638,Dosing Default,19:12,19:13,Trough [02-01-124],11.4,6.84,6.59,6.59,6.34,-0.25
9639,Dosing Default,19:13,19:13,Trough [02-01-125],11.4,10.26,10.54,10.54,9.36,-1.18
9640,Dosing Default,19:13,19:13,Trough [02-01-126],11.4,7.98,8.53,8.53,8.26,-0.27
9641,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
9642,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
9643,Dosing Default,19:14,19:14,Trough [02-01-127],9.5,8.55,8.56,8.56,8.11,-0.45
9644,Dosing Default,19:14,19:14,Trough [02-01-128],11.4,9.69,10.44,10.44,9.71,-0.73
9645,Dosing Default,19:14,19:15,Trough [02-01-129],11.4,9.69,9.94,9.94,9.81,-0.13
9646,Dosing Default,19:15,19:15,Trough [02-01-130],11.4,11.97,12.69,12.69,12.42,-0.27
9647,Dosing Default,19:15,19:16,Trough [02-01-131],11.4,6.84,7.89,7.89,8.34,0.45
9648,Dosing Default,19:16,19:16,Trough [02-01-132],11.4,8.55,8.78,8.78,8.51,-0.27
9649,Dosing Default,19:16,19:16,Trough [02-01-133],11.4,11.4,12.2,12.2,10.95,-1.25
9650,Dosing Default,19:16,19:17,Trough [02-01-134],11.4,11.4,11.59,11.59,11.02,-0.57
9651,Dosing Default,19:18,19:19,Trough [02-01-135],11.4,7.98,8.44,8.44,8.03,-0.41
9652,Dosing Default,19:19,19:19,Trough [02-01-136],11.4,7.98,8.26,8.26,7.88,-0.38
9653,Dosing Default,19:19,19:19,Trough [02-01-137],11.4,9.69,9.96,9.96,8.68,-1.28
9654,Dosing Default,19:19,19:20,Trough [02-01-138],11.4,9.12,9.37,9.37,9.09,-0.28
9655,Dosing Default,19:20,19:20,Trough [02-01-139],11.4,10.26,10.39,10.39,10.22,-0.17
9656,Dosing Default,19:20,19:21,Trough [02-01-140],11.4,10.83,11.31,11.31,12.12,0.81
9657,Dosing Default,19:21,19:21,Trough [02-01-141],11.4,10.26,11.0,11.0,10.33,-0.67
9658,Dosing Default,19:21,19:21,Trough [02-01-142],11.4,8.55,8.91,8.91,8.56,-0.35
9659,Dosing Default,19:22,19:22,Trough [02-01-143],11.4,7.98,8.52,8.52,7.92,-0.6
9660,Dosing Default,19:22,19:22,Trough [02-01-144],11.4,10.26,10.64,10.64,9.52,-1.12
9661,Dosing Default,19:22,19:23,Trough [02-01-145],11.4,9.12,10.11,10.11,9.69,-0.42
9662,Dosing Default,19:23,19:23,Trough [02-01-146],11.4,8.55,8.62,8.62,7.74,-0.88
9663,Dosing Default,19:25,19:25,Trough [02-01-147],11.4,10.26,10.82,10.82,10.79,-0.03
9664,Dosing Default,19:25,19:25,Trough [02-01-148],11.4,10.26,10.55,10.55,10.26,-0.29
9665,Dosing Default,19:26,19:26,Trough [02-01-149],11.4,11.4,11.5,11.5,11.73,0.23
9666,Dosing Default,19:26,19:26,Trough [02-01-150],11.4,8.55,8.84,8.84,8.69,-0.15
9667,Dosing Default,19:26,19:27,Trough [02-01-151],11.4,7.98,8.56,8.56,8.76,0.2
9668,44198                                                                                                                     Status           Finished,"","","","","","","","",""
9669,Recipe,"","","","","","","","",""
9670,Density Dry matter,"","","","","","","","",""
9671,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
9672,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
9673,Loading WeightBased,19:37,19:40,Strobunker 1,49.93,43.95,46.24,43.08,43.0,-0.08
9674,Mixing Continuous,19:38,19:40,"",0.0,0.0,0.0,0.0,0.0,0.0
9675,Loading WeightBased,19:41,19:42,Broksilo 4,504.87,444.35,467.56,435.57,448.9,13.33
9676,Mixing Continuous,19:41,19:42,"",0.0,0.0,0.0,0.0,0.0,0.0
9677,Mixing OnTime,19:42,19:46,"",0.0,0.0,0.0,0.0,0.0,0.0
9678,Dosing Default,19:51,19:52,Trough [02-01-152],11.4,9.12,9.41,9.41,9.15,-0.26
9679,Dosing Default,19:52,19:52,Trough [02-01-153],11.4,10.83,11.09,11.09,10.85,-0.24
9680,Dosing Default,19:52,19:52,Trough [02-01-154],9.5,9.98,10.12,10.12,9.66,-0.46
9681,Dosing Default,19:53,19:53,Trough [02-01-155],11.4,6.84,7.81,7.81,7.04,-0.77
9682,Dosing Default,19:53,19:53,Trough [02-01-156],11.4,7.41,8.31,8.31,7.6,-0.71
9683,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
9684,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
9685,Dosing Default,19:53,19:54,Trough [02-01-157],11.4,9.69,9.93,9.93,9.28,-0.65
9686,Dosing Default,19:54,19:54,Trough [02-01-158],11.4,9.12,9.17,9.17,8.56,-0.61
9687,Dosing Default,19:56,19:56,Trough [02-01-159],11.4,10.26,11.19,11.19,10.85,-0.34
9688,Dosing Default,19:56,19:56,Trough [02-01-160],11.4,8.55,8.73,8.73,8.16,-0.57
9689,Dosing Default,19:57,19:57,Trough [02-01-161],11.4,9.69,9.61,9.61,9.81,0.2
9690,Dosing Default,19:57,19:57,Trough [02-01-162],11.4,9.69,12.21,12.21,12.1,-0.11
9691,Dosing Default,19:58,19:58,Trough [02-01-163],11.4,11.97,12.31,12.31,12.86,0.55
9692,Dosing Default,19:58,19:58,Trough [02-01-164],11.4,9.12,9.65,9.65,9.36,-0.29
9693,Dosing Default,19:58,19:58,Trough [02-01-165],11.4,11.97,12.77,12.77,12.2,-0.57
9694,Dosing Default,19:59,19:59,Trough [02-01-166],11.4,10.26,10.68,10.68,9.96,-0.72
9695,Dosing Default,19:59,19:59,Trough [02-01-167],11.4,9.12,9.75,9.75,9.9,0.15
9696,Dosing Default,19:59,19:59,Trough [02-01-168],11.4,10.26,10.77,10.77,10.71,-0.06
9697,Dosing Default,20:00,20:00,Trough [02-01-169],11.4,10.26,10.88,10.88,10.32,-0.56
9698,Dosing Default,20:00,20:00,Trough [02-01-170],11.4,7.41,8.46,8.46,7.96,-0.5
9699,Dosing Default,20:02,20:02,Trough [02-01-171],9.5,8.07,7.92,7.92,7.98,0.06
9700,Dosing Default,20:03,20:03,Trough [02-01-172],11.4,11.4,11.74,11.74,11.26,-0.48
9701,Dosing Default,20:03,20:03,Trough [02-01-173],11.4,10.83,11.5,11.5,11.5,0.0
9702,Dosing Default,20:03,20:03,Trough [02-01-174],11.4,8.55,8.65,8.65,8.34,-0.31
9703,Dosing Default,20:04,20:04,Trough [02-01-175],11.4,9.12,9.66,9.66,9.57,-0.09
9704,Dosing Default,20:04,20:04,Trough [02-01-176],11.4,9.69,10.16,10.16,9.86,-0.3
9705,Dosing Default,20:04,20:05,Trough [02-01-177],11.4,10.83,11.77,11.77,10.72,-1.05
9706,Dosing Default,20:05,20:05,Trough [02-01-178],11.4,9.12,9.06,9.06,9.03,-0.03
9707,Dosing Default,20:05,20:05,Trough [02-01-179],11.4,11.4,12.38,12.38,10.9,-1.48
9708,Dosing Default,20:06,20:06,Trough [02-01-180],11.4,11.4,11.76,11.76,10.6,-1.16
9709,Dosing Default,20:06,20:06,Trough [02-01-181],11.4,8.55,8.99,8.99,6.77,-2.22
9710,Dosing Default,20:06,20:07,Trough [02-01-182],11.4,9.12,9.64,9.64,9.29,-0.35
9711,Dosing Default,20:09,20:09,Trough [02-01-183],11.4,9.69,10.33,10.33,9.77,-0.56
9712,Dosing Default,20:09,20:09,Trough [02-01-184],11.4,10.83,11.44,11.44,11.44,0.0
9713,Dosing Default,20:09,20:10,Trough [02-01-185],11.4,10.83,11.14,11.14,10.59,-0.55
9714,Dosing Default,20:10,20:10,Trough [02-01-186],11.4,10.26,10.4,10.4,10.33,-0.07
9715,Dosing Default,20:10,20:10,Trough [02-01-187],11.4,11.97,12.59,12.59,12.4,-0.19
9716,Dosing Default,20:10,20:11,Trough [02-01-188],11.4,10.26,10.31,10.31,10.07,-0.24
9717,Dosing Default,20:11,20:11,Trough [02-01-189],11.4,12.54,13.84,13.84,13.36,-0.48
9718,Dosing Default,20:11,20:11,Trough [02-01-190],11.4,9.12,9.68,9.68,9.39,-0.29
9719,Dosing Default,20:12,20:12,Trough [02-01-191],11.4,10.83,11.42,11.42,11.04,-0.38
9720,Dosing Default,20:12,20:12,Trough [02-01-192],11.4,9.12,9.72,9.72,9.23,-0.49
9721,Dosing Default,20:13,20:13,Trough [02-01-193],11.4,9.12,10.01,10.01,9.18,-0.83
9722,Dosing Default,20:13,20:13,Trough [02-01-194],11.4,9.69,10.3,10.3,9.65,-0.65
9723,Dosing Default,20:15,20:15,Trough [01-01-195],11.4,10.26,10.7,10.7,10.45,-0.25
9724,Dosing Default,20:15,20:16,Trough [01-01-196],11.4,9.12,9.62,9.62,9.51,-0.11
9725,Dosing Default,20:16,20:16,Trough [01-01-197],11.4,10.83,11.53,11.53,11.25,-0.28
9726,Dosing Default,20:16,20:16,Trough [01-01-198],11.4,10.26,10.6,10.6,9.85,-0.75
9727,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
9728,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
9729,Dosing Default,20:17,20:17,Trough [01-01-199],11.4,11.4,11.26,11.26,10.83,-0.43
9730,Dosing Default,20:17,20:17,Trough [01-01-200],11.4,12.54,12.79,12.79,12.75,-0.04
9731,44199                                                                                                                     Status           Finished,"","","","","","","","",""
9732,Recipe,"","","","","","","","",""
9733,Density Dry matter,"","","","","","","","",""
9734,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
9735,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
9736,Loading WeightBased,20:26,20:28,Strobunker 1,54.38,44.78,46.36,43.31,43.23,-0.08
9737,Mixing Continuous,20:26,20:28,"",0.0,0.0,0.0,0.0,0.0,0.0
9738,Loading WeightBased,20:29,20:30,Broksilo 4,549.82,452.82,468.78,437.95,444.66,6.71
9739,Mixing Continuous,20:29,20:30,"",0.0,0.0,0.0,0.0,0.0,0.0
9740,Mixing OnTime,20:30,20:34,"",0.0,0.0,0.0,0.0,0.0,0.0
9741,Dosing Default,20:38,20:38,Trough [01-01-201],11.4,8.55,8.29,8.29,7.98,-0.31
9742,Dosing Default,20:38,20:38,Trough [01-01-202],9.5,8.07,7.9,7.9,6.97,-0.93
9743,Dosing Default,20:38,20:39,Trough [01-01-203],11.4,7.98,7.92,7.92,7.55,-0.37
9744,Dosing Default,20:39,20:39,Trough [01-01-204],11.4,10.26,10.91,10.91,9.85,-1.06
9745,Dosing Default,20:40,20:40,Trough [01-01-205],11.4,10.26,10.32,10.32,9.85,-0.47
9746,Dosing Default,20:40,20:40,Trough [01-01-206],11.4,7.98,8.62,8.62,8.07,-0.55
9747,Dosing Default,20:42,20:42,Trough [01-01-207],11.4,11.4,11.32,11.32,11.5,0.18
9748,Dosing Default,20:42,20:43,Trough [01-01-208],11.4,7.98,8.17,8.17,8.04,-0.13
9749,Dosing Default,20:43,20:43,Trough [01-01-209],9.5,7.6,7.56,7.56,7.23,-0.33
9750,Dosing Default,20:43,20:43,Trough [01-01-210],11.4,10.83,11.66,11.66,11.09,-0.57
9751,Dosing Default,20:44,20:44,Trough [01-01-211],11.4,9.12,9.36,9.36,9.18,-0.18
9752,Dosing Default,20:44,20:44,Trough [01-01-212],11.4,7.98,8.06,8.06,7.73,-0.33
9753,Dosing Default,20:44,20:45,Trough [01-01-213],11.4,10.26,10.55,10.55,10.06,-0.49
9754,Dosing Default,20:45,20:45,Trough [01-01-214],11.4,10.83,11.33,11.33,12.93,1.6
9755,Dosing Default,20:45,20:45,Trough [01-01-215],9.5,8.55,9.59,9.59,9.08,-0.51
9756,Dosing Default,20:45,20:46,Trough [01-01-216],11.4,10.26,10.84,10.84,10.56,-0.28
9757,Dosing Default,20:46,20:46,Trough [01-01-217],11.4,7.41,7.45,7.45,7.06,-0.39
9758,Dosing Default,20:46,20:46,Trough [01-01-218],11.4,9.12,9.1,9.1,8.56,-0.54
9759,Dosing Default,20:48,20:48,Trough [01-01-219],11.4,8.55,8.95,8.95,8.72,-0.23
9760,Dosing Default,20:49,20:49,Trough [01-01-220],11.4,6.27,6.88,6.88,6.61,-0.27
9761,Dosing Default,20:49,20:49,Trough [01-01-221],11.4,8.55,8.59,8.59,8.24,-0.35
9762,Dosing Default,20:49,20:50,Trough [01-01-222],11.4,9.69,8.6,8.6,9.49,0.89
9763,Dosing Default,20:50,20:50,Trough [01-01-223],11.4,10.83,11.45,11.45,10.88,-0.57
9764,Dosing Default,20:50,20:50,Trough [01-01-224],11.4,10.83,11.38,11.38,10.94,-0.44
9765,Dosing Default,20:51,20:51,Trough [01-01-225],11.4,7.98,8.1,8.1,7.2,-0.9
9766,Dosing Default,20:51,20:51,Trough [01-01-226],9.5,6.65,7.76,7.76,7.77,0.01
9767,Dosing Default,20:51,20:52,Trough [01-01-227],11.4,7.41,7.55,7.55,6.5,-1.05
9768,Dosing Default,20:52,20:52,Trough [01-01-228],11.4,9.69,10.15,10.15,9.54,-0.61
9769,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
9770,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
9771,Dosing Default,20:52,20:52,Trough [01-01-229],11.4,8.55,9.42,9.42,8.97,-0.45
9772,Dosing Default,20:52,20:53,Trough [01-01-230],11.4,7.98,8.22,8.22,7.78,-0.44
9773,Dosing Default,20:54,20:55,Trough [01-02-231],11.4,10.83,11.25,11.25,10.64,-0.61
9774,Dosing Default,20:55,20:55,Trough [01-02-232],11.4,10.83,11.55,11.55,10.56,-0.99
9775,Dosing Default,20:55,20:56,Trough [01-02-233],11.4,8.55,8.71,8.71,8.91,0.2
9776,Dosing Default,20:56,20:56,Trough [01-02-234],11.4,9.12,9.29,9.29,9.27,-0.02
9777,Dosing Default,20:56,20:56,Trough [01-02-235],11.4,11.4,10.84,10.84,10.82,-0.02
9778,Dosing Default,20:56,20:57,Trough [01-02-236],11.4,10.26,10.67,10.67,10.63,-0.04
9779,Dosing Default,20:57,20:57,Trough [01-02-237],11.4,10.83,10.46,10.46,9.84,-0.62
9780,Dosing Default,20:57,20:57,Trough [01-02-238],11.4,9.69,11.05,11.05,10.77,-0.28
9781,Dosing Default,20:58,20:58,Trough [01-02-239],11.4,10.26,10.15,10.15,9.94,-0.21
9782,Dosing Default,20:58,20:58,Trough [01-02-240],11.4,11.4,12.07,12.07,11.84,-0.23
9783,Dosing Default,20:58,20:59,Trough [01-02-241],9.5,7.6,7.61,7.61,7.21,-0.4
9784,Dosing Default,20:59,20:59,Trough [01-02-242],11.4,9.69,10.41,10.41,10.02,-0.39
9785,Dosing Default,21:01,21:01,Trough [01-02-243],11.4,7.41,7.87,7.87,7.46,-0.41
9786,Dosing Default,21:01,21:01,Trough [01-02-244],11.4,9.69,10.1,10.1,9.43,-0.67
9787,Dosing Default,21:01,21:02,Trough [01-02-245],11.4,9.69,10.12,10.12,10.01,-0.11
9788,Dosing Default,21:02,21:02,Trough [01-02-246],11.4,8.55,8.81,8.81,8.38,-0.43
9789,Dosing Default,21:02,21:02,Trough [01-02-247],11.4,10.26,10.69,10.69,10.63,-0.06
9790,Dosing Default,21:02,21:03,Trough [01-02-248],11.4,7.98,8.49,8.49,8.46,-0.03
9791,Dosing Default,21:03,21:03,Trough [01-02-249],9.5,9.98,10.48,10.48,9.83,-0.65
9792,Dosing Default,21:03,21:03,Trough [01-02-250],11.4,9.69,9.95,9.95,9.26,-0.69
9793,Dosing Default,21:04,21:04,Trough [01-02-251],11.4,8.55,8.88,8.88,8.39,-0.49
9794,Dosing Default,21:04,21:04,Trough [01-02-252],11.4,10.26,10.68,10.68,10.09,-0.59
9795,Dosing Default,21:04,21:05,Trough [01-02-253],11.4,9.12,9.84,9.84,9.54,-0.3
9796,Dosing Default,21:05,21:05,Trough [01-02-254],11.4,8.55,9.19,9.19,8.9,-0.29
9797,44200                                                                                                                     Status           Finished,"","","","","","","","",""
9798,Recipe,"","","","","","","","",""
9799,Density Dry matter,"","","","","","","","",""
